0.026470	0.000000
0.089121	0.300000
0.131044	0.600000
0.144912	0.900000
0.137357	1.200000
0.117830	1.500000
0.094216	1.800000
0.071536	2.100000
0.052230	2.400000
0.036996	2.700000
0.025587	3.000000
0.017358	3.300000
0.011592	3.600000
0.007640	3.900000
0.004979	4.200000
0.003214	4.500000
0.002058	4.800000
0.001308	5.100000
0.000826	5.400000
0.000518	5.700000
0.000324	6.000000
0.000201	6.300000
0.000125	6.600000
0.000077	6.900000
0.000047	7.200000
0.000029	7.500000
0.000018	7.800000
0.000011	8.100000
0.000007	8.400000
0.000004	8.700000
0.000002	9.000000
0.000001	9.300000
0.000001	9.600000
0.000001	9.900000
0.000000	10.200000
0.000000	10.500000
0.000000	10.800000
0.000000	11.100000
0.000000	11.400000
0.000000	11.700000
0.000000	12.000000
0.000000	12.300000
0.000000	12.600000
0.000000	12.900000
0.000000	13.200000
0.000000	13.500000
0.000000	13.800000
0.000000	14.100000
0.000000	14.400000
0.000000	14.700000
0.000000	15.000000
0.000000	15.300000
0.000000	15.600000
0.000000	15.900000
0.000000	16.200000
0.000000	16.500000
0.000000	16.800000
0.000000	17.100000
0.000000	17.400000
0.000000	17.700000
0.000000	18.000000
0.000000	18.300000
0.000000	18.600000
0.000000	18.900000
0.000000	19.200000
0.000000	19.500000
0.000000	19.800000
0.000000	20.100000
0.000000	20.400000
0.000000	20.700000
0.000000	21.000000
0.000000	21.300000
0.000000	21.600000
0.000000	21.900000
0.000000	22.200000
0.000000	22.500000
0.000000	22.800000
0.000000	23.100000
0.000000	23.400000
0.000000	23.700000
0.000000	24.000000
0.000000	24.300000
0.000000	24.600000
0.000000	24.900000
0.000000	25.200000
0.000000	25.500000
0.000000	25.800000
0.000000	26.100000
0.000000	26.400000
0.000000	26.700000
0.000000	27.000000
0.000000	27.300000
0.000000	27.600000
0.000000	27.900000
0.000000	28.200000
0.000000	28.500000
0.000000	28.800000
0.000000	29.100000
0.000000	29.400000
0.000000	29.700000
0.000000	30.000000
0.000000	30.300000
0.000000	30.600000
0.000000	30.900000
0.000000	31.200000
0.000000	31.500000
0.000000	31.800000
0.000000	32.100000
0.000000	32.400000
0.000000	32.700000
0.000000	33.000000
0.000000	33.300000
0.000000	33.600000
0.000000	33.900000
0.000000	34.200000
0.000000	34.500000
0.000000	34.800000
0.000000	35.100000
0.000000	35.400000
0.000000	35.700000
0.000000	36.000000
0.000000	36.300000
0.000000	36.600000
0.000000	36.900000
0.000000	37.200000
0.000000	37.500000
0.000000	37.800000
0.000000	38.100000
0.000000	38.400000
0.000000	38.700000
0.000000	39.000000
0.000000	39.300000
0.000000	39.600000
0.000000	39.900000
0.000000	40.200000
0.000000	40.500000
0.000000	40.800000
0.000000	41.100000
0.000000	41.400000
0.000000	41.700000
0.000000	42.000000
0.000000	42.300000
0.000000	42.600000
0.000000	42.900000
0.000000	43.200000
0.000000	43.500000
0.000000	43.800000
0.000000	44.100000
0.000000	44.400000
0.000000	44.700000
0.000000	45.000000
0.000000	45.300000
0.000000	45.600000
0.000000	45.900000
0.000000	46.200000
0.000000	46.500000
0.000000	46.800000
0.000000	47.100000
0.000000	47.400000
0.000000	47.700000
0.000000	48.000000
0.000000	48.300000
0.000000	48.600000
0.000000	48.900000
0.000000	49.200000
0.000000	49.500000
0.000000	49.800000
0.000000	50.100000
0.000000	50.400000
0.000000	50.700000
0.000000	51.000000
0.000000	51.300000
0.000000	51.600000
0.000000	51.900000
0.000000	52.200000
0.000000	52.500000
0.000000	52.800000
0.000000	53.100000
0.000000	53.400000
0.000000	53.700000
0.000000	54.000000
0.000000	54.300000
0.000000	54.600000
0.000000	54.900000
0.000000	55.200000
0.000000	55.500000
0.000000	55.800000
0.000000	56.100000
0.000000	56.400000
0.000000	56.700000
0.000000	57.000000
0.000000	57.300000
0.000000	57.600000
0.000000	57.900000
0.000000	58.200000
0.000000	58.500000
0.000000	58.800000
0.000000	59.100000
0.000000	59.400000
0.000000	59.700000
0.000000	60.000000
0.000000	60.300000
0.000000	60.600000
0.000000	60.900000
0.000000	61.200000
0.000000	61.500000
0.000000	61.800000
0.000000	62.100000
0.000000	62.400000
0.000000	62.700000
0.000000	63.000000
0.000000	63.300000
0.000000	63.600000
0.000000	63.900000
0.000000	64.200000
0.000000	64.500000
0.000000	64.800000
0.000000	65.100000
0.000000	65.400000
0.000000	65.700000
0.000000	66.000000
0.000000	66.300000
0.000000	66.600000
0.000000	66.900000
0.000000	67.200000
0.000000	67.500000
0.000000	67.800000
0.000000	68.100000
0.000000	68.400000
0.000000	68.700000
0.000000	69.000000
0.000000	69.300000
0.000000	69.600000
0.000000	69.900000
0.000000	70.200000
0.000000	70.500000
0.000000	70.800000
0.000000	71.100000
0.000000	71.400000
0.000000	71.700000
0.000000	72.000000
0.000000	72.300000
0.000000	72.600000
0.000000	72.900000
0.000000	73.200000
0.000000	73.500000
0.000000	73.800000
0.000000	74.100000
0.000000	74.400000
0.000000	74.700000
0.000000	75.000000
0.000000	75.300000
0.000000	75.600000
0.000000	75.900000
0.000000	76.200000
0.000000	76.500000
0.000000	76.800000
0.000000	77.100000
0.000000	77.400000
0.000000	77.700000
0.000000	78.000000
0.000000	78.300000
0.000000	78.600000
0.000000	78.900000
0.000000	79.200000
0.000000	79.500000
0.000000	79.800000
0.000000	80.100000
0.000000	80.400000
0.000000	80.700000
0.000000	81.000000
0.000000	81.300000
0.000000	81.600000
0.000000	81.900000
0.000000	82.200000
0.000000	82.500000
0.000000	82.800000
0.000000	83.100000
0.000000	83.400000
0.000000	83.700000
0.000000	84.000000
0.000000	84.300000
0.000000	84.600000
0.000000	84.900000
0.000000	85.200000
0.000000	85.500000
0.000000	85.800000
0.000000	86.100000
0.000000	86.400000
0.000000	86.700000
0.000000	87.000000
0.000000	87.300000
0.000000	87.600000
0.000000	87.900000
0.000000	88.200000
0.000000	88.500000
0.000000	88.800000
0.000000	89.100000
0.000000	89.400000
0.000000	89.700000
0.000000	90.000000
0.000000	90.300000
0.000000	90.600000
0.000000	90.900000
0.000000	91.200000
0.000000	91.500000
0.000000	91.800000
0.000000	92.100000
0.000000	92.400000
0.000000	92.700000
0.000000	93.000000
0.000000	93.300000
0.000000	93.600000
0.000000	93.900000
0.000000	94.200000
0.000000	94.500000
0.000000	94.800000
0.000000	95.100000
0.000000	95.400000
0.000000	95.700000
0.000000	96.000000
0.000000	96.300000
0.000000	96.600000
0.000000	96.900000
0.000000	97.200000
0.000000	97.500000
0.000000	97.800000
0.000000	98.100000
0.000000	98.400000
0.000000	98.700000
0.000000	99.000000
0.000000	99.300000
0.000000	99.600000
0.000000	99.900000
0.000000	100.200000
0.000000	100.500000
0.000000	100.800000
0.000000	101.100000
0.000000	101.400000
0.000000	101.700000
0.000000	102.000000
0.000000	102.300000
0.000000	102.600000
0.000000	102.900000
0.000000	103.200000
0.000000	103.500000
0.000000	103.800000
0.000000	104.100000
0.000000	104.400000
0.000000	104.700000
0.000000	105.000000
0.000000	105.300000
0.000000	105.600000
0.000000	105.900000
0.000000	106.200000
0.000000	106.500000
